year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26113,Missaukee County,MICHIGAN,Rural,All,"undefined",9821
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26115,Monroe County,MICHIGAN,Urban,All,"undefined",14488
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26117,Montcalm County,MICHIGAN,Rural,All,"undefined",18530
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26119,Montmorency County,MICHIGAN,Rural,All,"undefined",18823
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26121,Muskegon County,MICHIGAN,Urban,All,"undefined",16443
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26123,Newaygo County,MICHIGAN,Urban,All,"undefined",23143
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26125,Oakland County,MICHIGAN,Urban,All,"undefined",14481
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26127,Oceana County,MICHIGAN,Rural,All,"undefined",18662
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26129,Ogemaw County,MICHIGAN,Rural,All,"undefined",11541
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26131,Ontonagon County,MICHIGAN,Rural,All,"undefined",19971
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26133,Osceola County,MICHIGAN,Rural,All,"undefined",13137
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26135,Oscoda County,MICHIGAN,Rural,All,"undefined",13121
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26137,Otsego County,MICHIGAN,Rural,All,"undefined",17185
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26139,Ottawa County,MICHIGAN,Urban,All,"undefined",14121
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26141,Presque Isle County,MICHIGAN,Rural,All,"undefined",19562
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26143,Roscommon County,MICHIGAN,Rural,All,"undefined",11804
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26145,Saginaw County,MICHIGAN,Urban,All,"undefined",13360
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26147,St. Clair County,MICHIGAN,Urban,All,"undefined",11019
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26149,St. Joseph County,MICHIGAN,Rural,All,"undefined",12424
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26151,Sanilac County,MICHIGAN,Rural,All,"undefined",14846
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26153,Schoolcraft County,MICHIGAN,Rural,All,"undefined",22505
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26155,Shiawassee County,MICHIGAN,Rural,All,"undefined",16406
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26157,Tuscola County,MICHIGAN,Rural,All,"undefined",16084
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26159,Van Buren County,MICHIGAN,Urban,All,"undefined",17274
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26161,Washtenaw County,MICHIGAN,Urban,All,"undefined",13852
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26163,Wayne County,MICHIGAN,Urban,All,"undefined",15942
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,26165,Wexford County,MICHIGAN,Rural,All,"undefined",19696
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27001,Aitkin County,MINNESOTA,Rural,All,"undefined",22169
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27003,Anoka County,MINNESOTA,Urban,All,"undefined",17702
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27005,Becker County,MINNESOTA,Rural,All,"undefined",19830
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27007,Beltrami County,MINNESOTA,Rural,All,"undefined",13330
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27013,Blue Earth County,MINNESOTA,Urban,All,"undefined",11412
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27015,Brown County,MINNESOTA,Rural,All,"undefined",12703
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27017,Carlton County,MINNESOTA,Urban,All,"undefined",22581
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27019,Carver County,MINNESOTA,Urban,All,"undefined",16225
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27021,Cass County,MINNESOTA,Rural,All,"undefined",12144
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27025,Chisago County,MINNESOTA,Urban,All,"undefined",15557
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27027,Clay County,MINNESOTA,Urban,All,"undefined",7742
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27029,Clearwater County,MINNESOTA,Rural,All,"undefined",12774
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27033,Cottonwood County,MINNESOTA,Rural,All,"undefined",10044
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27035,Crow Wing County,MINNESOTA,Rural,All,"undefined",14184
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27037,Dakota County,MINNESOTA,Urban,All,"undefined",15742
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27039,Dodge County,MINNESOTA,Urban,All,"undefined",8332
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27041,Douglas County,MINNESOTA,Rural,All,"undefined",9155
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27043,Faribault County,MINNESOTA,Rural,All,"undefined",22296
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27045,Fillmore County,MINNESOTA,Rural,All,"undefined",27560
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27047,Freeborn County,MINNESOTA,Rural,All,"undefined",15282
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27049,Goodhue County,MINNESOTA,Rural,All,"undefined",17688
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27053,Hennepin County,MINNESOTA,Urban,All,"undefined",14746
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27057,Hubbard County,MINNESOTA,Rural,All,"undefined",12972
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27059,Isanti County,MINNESOTA,Urban,All,"undefined",12431
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27061,Itasca County,MINNESOTA,Rural,All,"undefined",20914
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27063,Jackson County,MINNESOTA,Rural,All,"undefined",11786
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27065,Kanabec County,MINNESOTA,Rural,All,"undefined",19629
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27067,Kandiyohi County,MINNESOTA,Rural,All,"undefined",20059
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27071,Koochiching County,MINNESOTA,Rural,All,"undefined",15317
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27075,Lake County,MINNESOTA,Rural,All,"undefined",34816
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27079,Le Sueur County,MINNESOTA,Rural,All,"undefined",19061
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27083,Lyon County,MINNESOTA,Rural,All,"undefined",14324
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27085,McLeod County,MINNESOTA,Rural,All,"undefined",13770
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27091,Martin County,MINNESOTA,Rural,All,"undefined",14293
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27093,Meeker County,MINNESOTA,Rural,All,"undefined",21892
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27095,Mille Lacs County,MINNESOTA,Rural,All,"undefined",14438
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27099,Mower County,MINNESOTA,Rural,All,"undefined",22739
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27103,Nicollet County,MINNESOTA,Urban,All,"undefined",10518
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27105,Nobles County,MINNESOTA,Rural,All,"undefined",9076
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27109,Olmsted County,MINNESOTA,Urban,All,"undefined",16319
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27111,Otter Tail County,MINNESOTA,Rural,All,"undefined",13530
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27113,Pennington County,MINNESOTA,Rural,All,"undefined",11928
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27115,Pine County,MINNESOTA,Rural,All,"undefined",21389
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27119,Polk County,MINNESOTA,Urban,All,"undefined",12188
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27123,Ramsey County,MINNESOTA,Urban,All,"undefined",17435
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27127,Redwood County,MINNESOTA,Rural,All,"undefined",17008
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27129,Renville County,MINNESOTA,Rural,All,"undefined",20499
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27131,Rice County,MINNESOTA,Rural,All,"undefined",17383
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27137,St. Louis County,MINNESOTA,Urban,All,"undefined",15470
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27139,Scott County,MINNESOTA,Urban,All,"undefined",16984
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27141,Sherburne County,MINNESOTA,Urban,All,"undefined",23252
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27145,Stearns County,MINNESOTA,Urban,All,"undefined",11189
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27147,Steele County,MINNESOTA,Rural,All,"undefined",12503
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27157,Wabasha County,MINNESOTA,Urban,All,"undefined",14176
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27163,Washington County,MINNESOTA,Urban,All,"undefined",18607
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27167,Wilkin County,MINNESOTA,Rural,All,"undefined",9539
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27169,Winona County,MINNESOTA,Rural,All,"undefined",14206
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27171,Wright County,MINNESOTA,Urban,All,"undefined",16148
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,27173,Yellow Medicine County,MINNESOTA,Rural,All,"undefined",18536
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28001,Adams County,MISSISSIPPI,Rural,All,"undefined",14322
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28003,Alcorn County,MISSISSIPPI,Rural,All,"undefined",21312
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28005,Amite County,MISSISSIPPI,Rural,All,"undefined",10602
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28007,Attala County,MISSISSIPPI,Rural,All,"undefined",16761
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28009,Benton County,MISSISSIPPI,Rural,All,"undefined",13767
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28011,Bolivar County,MISSISSIPPI,Rural,All,"undefined",15471
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28013,Calhoun County,MISSISSIPPI,Rural,All,"undefined",15640
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28015,Carroll County,MISSISSIPPI,Rural,All,"undefined",15174
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28017,Chickasaw County,MISSISSIPPI,Rural,All,"undefined",11877
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28023,Clarke County,MISSISSIPPI,Rural,All,"undefined",9295
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28025,Clay County,MISSISSIPPI,Rural,All,"undefined",15579
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28027,Coahoma County,MISSISSIPPI,Rural,All,"undefined",11054
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28029,Copiah County,MISSISSIPPI,Urban,All,"undefined",14796
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28031,Covington County,MISSISSIPPI,Rural,All,"undefined",22952
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28033,DeSoto County,MISSISSIPPI,Urban,All,"undefined",17438
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28035,Forrest County,MISSISSIPPI,Urban,All,"undefined",13462
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28037,Franklin County,MISSISSIPPI,Rural,All,"undefined",15620
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28039,George County,MISSISSIPPI,Urban,All,"undefined",20666
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28041,Greene County,MISSISSIPPI,Rural,All,"undefined",11178
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28043,Grenada County,MISSISSIPPI,Rural,All,"undefined",12472
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28045,Hancock County,MISSISSIPPI,Urban,All,"undefined",20985
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28047,Harrison County,MISSISSIPPI,Urban,All,"undefined",14762
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28049,Hinds County,MISSISSIPPI,Urban,All,"undefined",12816
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28051,Holmes County,MISSISSIPPI,Rural,All,"undefined",12683
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28053,Humphreys County,MISSISSIPPI,Rural,All,"undefined",13647
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28057,Itawamba County,MISSISSIPPI,Rural,All,"undefined",12365
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28059,Jackson County,MISSISSIPPI,Urban,All,"undefined",13334
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28061,Jasper County,MISSISSIPPI,Rural,All,"undefined",8165
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28063,Jefferson County,MISSISSIPPI,Rural,All,"undefined",14431
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28067,Jones County,MISSISSIPPI,Rural,All,"undefined",13163
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28069,Kemper County,MISSISSIPPI,Rural,All,"undefined",15962
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28071,Lafayette County,MISSISSIPPI,Rural,All,"undefined",11995
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28073,Lamar County,MISSISSIPPI,Urban,All,"undefined",13612
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28075,Lauderdale County,MISSISSIPPI,Rural,All,"undefined",11136
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28077,Lawrence County,MISSISSIPPI,Rural,All,"undefined",14239
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28079,Leake County,MISSISSIPPI,Rural,All,"undefined",11575
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28081,Lee County,MISSISSIPPI,Rural,All,"undefined",15155
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28083,Leflore County,MISSISSIPPI,Rural,All,"undefined",13275
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28085,Lincoln County,MISSISSIPPI,Rural,All,"undefined",16580
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28087,Lowndes County,MISSISSIPPI,Rural,All,"undefined",10517
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28089,Madison County,MISSISSIPPI,Urban,All,"undefined",11133
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28091,Marion County,MISSISSIPPI,Rural,All,"undefined",19426
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28093,Marshall County,MISSISSIPPI,Urban,All,"undefined",12896
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28095,Monroe County,MISSISSIPPI,Rural,All,"undefined",15101
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28097,Montgomery County,MISSISSIPPI,Rural,All,"undefined",11352
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28099,Neshoba County,MISSISSIPPI,Rural,All,"undefined",10494
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28101,Newton County,MISSISSIPPI,Rural,All,"undefined",10553
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28105,Oktibbeha County,MISSISSIPPI,Rural,All,"undefined",14613
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28107,Panola County,MISSISSIPPI,Rural,All,"undefined",17402
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28109,Pearl River County,MISSISSIPPI,Rural,All,"undefined",14327
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28111,Perry County,MISSISSIPPI,Urban,All,"undefined",14409
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28113,Pike County,MISSISSIPPI,Rural,All,"undefined",10262
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28115,Pontotoc County,MISSISSIPPI,Rural,All,"undefined",10835
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28117,Prentiss County,MISSISSIPPI,Rural,All,"undefined",10104
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28119,Quitman County,MISSISSIPPI,Rural,All,"undefined",11072
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28121,Rankin County,MISSISSIPPI,Urban,All,"undefined",10443
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28123,Scott County,MISSISSIPPI,Rural,All,"undefined",14305
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28127,Simpson County,MISSISSIPPI,Urban,All,"undefined",15232
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28129,Smith County,MISSISSIPPI,Rural,All,"undefined",11873
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28131,Stone County,MISSISSIPPI,Urban,All,"undefined",12379
2017,County,Average principal cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,28133,Sunflower County,MISSISSIPPI,Rural,All,"undefined",11549
